m_mistrust,outcome,credences
0.8959183673469387,True consensus,"[[0.9999410624085231, 0.9999672298216056, 0.9999999143614605], [0.9999261651566802, 0.9999950336800264, 0.9999999919471719], [0.9999191370547393, 0.999993511996399, 0.999999998968799], [0.9998742968073144, 0.9999990285717201, 0.9999999972018833], [0.9999818300503253, 0.9999934657251507, 0.9999999948767445], [0.9999611295318928, 0.9999981851813127, 0.9999999825034872], [0.99999813368241, 0.9999988196538477, 0.9999999913868435], [0.9999641299053297, 0.999999691204418, 0.9999999943518614], [0.9999985797672805, 0.9999945770268879, 0.999999996374095], [0.999946449077744, 0.9999985514320884, 0.9999999995534669]]"
1.0551020408163265,True consensus,"[[0.9999295646533235, 0.9999591862034402, 0.9999998644579553], [0.9999167759507573, 0.999993622556075, 0.9999999880118576], [0.9999180529907268, 0.9999919692301698, 0.9999999985499795], [0.9998887828166503, 0.9999990506079112, 0.9999999967384106], [0.9999828404098012, 0.9999932708465746, 0.9999999933279489], [0.9999656277545783, 0.9999976574808679, 0.9999999775940023], [0.9999983152935428, 0.9999986580054042, 0.9999999901067577], [0.9999702449416197, 0.999999646493752, 0.9999999924045969], [0.9999977331187222, 0.9999929000581527, 0.9999999933743228], [0.9999439368790521, 0.9999982585748504, 0.9999999993505648]]"
0.9755102040816326,True consensus,"[[0.9999355436420618, 0.9999634364479948, 0.9999998911922037], [0.9999209563358569, 0.9999943013560296, 0.9999999900226978], [0.999918162309966, 0.9999927097599441, 0.9999999987615582], [0.9998809287099996, 0.9999990241567154, 0.9999999969277186], [0.9999821976259216, 0.9999932932360456, 0.9999999940611963], [0.9999633187255624, 0.999997928740963, 0.9999999800947595], [0.9999982104947199, 0.9999987299103016, 0.9999999906663508], [0.9999672833392406, 0.9999996696493343, 0.9999999934047256], [0.999998212596122, 0.9999938024558125, 0.99999999506993], [0.9999454491319834, 0.9999984169739788, 0.9999999994613266]]"
1.1346938775510205,True consensus,"[[0.9999225676929401, 0.9999543472402631, 0.9999998327575765], [0.999913905757621, 0.9999930302152404, 0.9999999860289979], [0.9999188607669665, 0.9999913201971774, 0.9999999983438751], [0.9998976616502199, 0.999999105995749, 0.999999996653086], [0.9999837343309471, 0.999993408735437, 0.9999999927242638], [0.9999680021313316, 0.9999973733622581, 0.9999999750068942], [0.9999984450086443, 0.999998605624332, 0.9999999897314916], [0.999973031352287, 0.9999996214326778, 0.9999999913706697], [0.9999970982968931, 0.9999918525488173, 0.9999999911776722], [0.9999418411882227, 0.9999980723218566, 0.9999999992159171]]"
0.41836734693877553,True consensus,"[[0.9999998826037669, 0.9998367826788643, 0.9993990025272985], [0.9999998588220057, 0.9999980854146184, 0.999976821061791], [0.9999998504779638, 0.999865368622257, 0.9999392354364424], [0.999999977671615, 0.9999603561752856, 0.9999145521006304], [0.9999999948272446, 0.9999445676360688, 0.99996759341856], [0.9999998119843825, 0.9999654691773553, 0.9993202248049275], [0.9999995261849637, 0.9998586578360062, 0.9996288902397511], [0.9999999761683063, 0.999999259361207, 0.9969891782484452], [0.9999999910203659, 0.9999999897688748, 0.9999889775690131], [0.9999999793260657, 0.9999867298376878, 0.9999674320601308]]"
0.17959183673469387,True consensus,"[[0.9999994882762878, 0.9965735014811192, 0.999999154433167], [0.9999994520145346, 0.9999604201017911, 0.9999980042555656], [0.9999987260293837, 0.9995462910219886, 0.9999975727207644], [0.9999999918883437, 0.9999840544082332, 0.9999956655698116], [0.9999991313834433, 0.9999596039573728, 0.9999991078553809], [0.9999997692700566, 0.9999490915994416, 0.9999998160713105], [0.999999709813381, 0.9999697355075949, 0.9999965870214746], [0.9999997206302285, 0.9993502473829888, 0.999997305825478], [0.9999987921603857, 0.9998939950091679, 0.9999998590526957], [0.9999999802031914, 0.996777501427086, 0.9999991188352436]]"
0.1,True consensus,"[[0.9999975519076935, 0.9999860858666446, 0.9999999583554418], [0.9999614083962286, 0.9999975176379514, 0.9999992896476965], [0.9999819154908514, 0.9999991994549566, 0.999999958607428], [0.9990503485233078, 0.9999999566372128, 0.9999999898230315], [0.9994644667801745, 0.9999999841015975, 0.9999997667111621], [0.9998214899025512, 0.9999983710763027, 0.9999997663040457], [0.9999521317764233, 0.9999893580443858, 0.9999999213692137], [0.9999208689928563, 0.9999998797394876, 0.9999998802256083], [0.999815399805052, 0.999998591328328, 0.9999998030896738], [0.9999988863744688, 0.9999999619678318, 0.9999997828965913]]"
0.25918367346938775,True consensus,"[[0.9999991001936578, 0.9958249865528765, 0.9999985970465305], [0.9999992705039706, 0.9999455872246734, 0.9999963573863528], [0.9999984324518976, 0.9993925875484887, 0.9999960300823735], [0.9999999881068811, 0.9999767774068795, 0.999991572754453], [0.9999988420763659, 0.9999441341575738, 0.9999984166455115], [0.9999996540461787, 0.999929959680231, 0.9999996886410597], [0.9999995925618332, 0.9999578967388459, 0.999994552905981], [0.9999995532727858, 0.9991977231929859, 0.9999955957696478], [0.9999983158996278, 0.9998679702513797, 0.9999997952845453], [0.9999999653773055, 0.9968972068007484, 0.9999988161828975]]"
0.3387755102040816,True consensus,"[[0.9999984300619352, 0.9948583115172112, 0.9999976611440147], [0.9999990340592538, 0.999925681498907, 0.9999932655695561], [0.9999980436500008, 0.9991925110249501, 0.9999934352376426], [0.9999999829173071, 0.9999668662009261, 0.9999836550906771], [0.9999984465769816, 0.9999246511459075, 0.9999971981578623], [0.999999483842422, 0.9999041905550928, 0.9999994782218977], [0.9999994381015871, 0.9999430705406822, 0.9999912928402779], [0.9999992892579377, 0.9990177002423117, 0.999992792893771], [0.9999976225803467, 0.9998419870199979, 0.9999997152672149], [0.9999999419911962, 0.9969514793037855, 0.9999984356248125]]"
0.5775510204081632,True consensus,"[[0.9999996327292463, 0.9996586974303745, 0.9993195654508267], [0.9999995900510138, 0.9999946947588931, 0.9999711287534965], [0.9999995910263751, 0.9996963971400925, 0.999926122863372], [0.9999999461331848, 0.999900423450091, 0.9998922462948039], [0.9999999870540554, 0.9998580320579865, 0.9999633118841965], [0.9999995057446077, 0.9999215320134094, 0.9993251297801372], [0.9999975916760302, 0.9996910096996093, 0.9994111077995388], [0.9999999166341443, 0.9999988367708741, 0.9968695483707924], [0.9999999853928426, 0.9999999858093334, 0.9999852733231502], [0.9999999593742643, 0.9999819235038552, 0.9999569668472532]]"
