m_mistrust,outcome,credences
0.8959183673469387,Polarization,"[[0.16804434776618318, 0.9999998855854741, 0.9999994651042754], [0.9999999998886583, 0.9999997517749067, 0.3424395143362047], [0.9999999999993711, 0.9999962553673986, 0.246937021314393], [0.9999999999872057, 0.999987000023746, 0.4188006328263211], [0.9999999999998479, 0.9999993148351275, 0.22707638816658438], [0.4364084705198935, 0.9999996743442443, 0.9999997908010302], [0.48683673925802573, 0.9999997086283994, 0.9999995209956433], [0.9999999999846306, 0.9999227511656965, 0.11546078472768762], [0.3401627861241605, 0.9999999490790494, 0.9999999541345822], [0.29011022703089695, 0.9999999085931467, 0.999999935685948]]"
0.736734693877551,Polarization,"[[0.1542433611809585, 0.9999999999992912, 0.9999999999999998], [0.46875680656085816, 0.9999999999999998, 0.9999999999995469], [0.9999997990198869, 0.9999999999999959, 0.9999999999999833], [0.999999873455985, 0.9999999999999803, 0.9999999999999986], [0.9999998098401268, 0.9999999999999917, 0.9999999999999891], [0.40971728323240436, 0.9999999999999998, 0.9999999999999984], [0.46446217879350654, 0.9999999999999998, 0.9999999999999913], [0.9999981510934259, 0.9999999999999614, 0.9999999999999204], [0.3338761150113498, 0.9999999999999417, 0.9999999999999998], [0.2687327640777801, 0.9999999999998247, 0.9999999999999998]]"
0.1,Polarization,"[[0.10248933624301183, 0.9999999999999998, 0.9999999999999998], [0.4344722693261356, 0.9999999999994862, 0.9999999999393897], [0.9999999999998949, 0.999999999961387, 0.9999999998110051], [0.9999999999875905, 0.9999999996190105, 0.9999999999737419], [0.9999999999995063, 0.9999999999051808, 0.9999999999743339], [0.3186611738209278, 0.999999999999997, 0.9999999999919045], [0.3943560526331518, 0.999999999999997, 0.9999999999841284], [0.9999999999997611, 0.9999999995320552, 0.9999999963833652], [0.3137063468648277, 0.9999999999999998, 0.99999999999977], [0.18112126970413348, 0.9999999999999998, 0.9999999999999998]]"
0.17959183673469387,Polarization,"[[0.10861684577512422, 0.9999999999999998, 0.9999999999999998], [0.4454322928748014, 0.9999999999992871, 0.9999999998861624], [0.9999999999998316, 0.9999999999131514, 0.9999999995089844], [0.999999999982355, 0.999999999263095, 0.999999999934747], [0.9999999999993836, 0.999999999894786, 0.9999999999674453], [0.32844806136049154, 0.9999999999999961, 0.9999999999889749], [0.40171956789126295, 0.9999999999999954, 0.9999999999800187], [0.9999999999996153, 0.9999999995167438, 0.9999999966307466], [0.31572532479132376, 0.9999999999999998, 0.999999999999939], [0.1919099649205176, 0.9999999999999998, 0.9999999999999997]]"
0.25918367346938775,Polarization,"[[0.11485017568931438, 0.999999999999934, 0.9999999999999989], [0.4724006882191045, 0.999999999999977, 0.9999999999999978], [0.9999999999965555, 0.9999999999999998, 0.9999999999999998], [0.9999999999990025, 0.9999999999999998, 0.9999999999999998], [0.9999999999995883, 0.9999999999999998, 0.9999999999999998], [0.33871529456561417, 0.9999999999999998, 0.9999999999999998], [0.9999999395781223, 0.9999999999999998, 0.9999999999999998], [0.9999999989514271, 0.9999999999999998, 0.9999999999999998], [0.3178798260372717, 0.9999999999999998, 0.9999999999999998], [0.20278048431517473, 0.9999999999999616, 0.9999999999999989]]"
0.41836734693877553,Polarization,"[[0.12761738543927237, 0.9999999999960875, 0.9999999999999998], [0.35174183174521545, 0.9999999998452551, 0.9999999999995628], [0.9999999997810527, 0.9999999999995443, 0.9999999999988978], [0.9999999999839887, 0.9999999999956285, 0.999999999999632], [0.9999999999931394, 0.9999999999999348, 0.9999999999999506], [0.3606592559251803, 0.9999999999997111, 0.9999999999999994], [0.4259435233876494, 0.999999999999662, 0.9999999999999984], [0.9999999994516559, 0.9999999999990156, 0.9999999999816345], [0.32263362755140823, 0.9999999999998972, 0.9999999999999998], [0.22471813479317534, 0.9999999999962199, 0.9999999999999998]]"
0.3387755102040816,Polarization,"[[0.12118506558355771, 0.9999999999974087, 0.9999999999999998], [0.33342186104469296, 0.9999999998829718, 0.999999999999667], [0.9999999997790243, 0.9999999999997111, 0.9999999999989971], [0.9999999999828909, 0.9999999999970096, 0.9999999999996616], [0.9999999999935799, 0.9999999999999531, 0.9999999999999575], [0.3494560739123707, 0.9999999999997714, 0.9999999999999997], [0.4174752443303875, 0.9999999999997423, 0.9999999999999991], [0.9999999995855025, 0.9999999999994669, 0.9999999999821049], [0.3201807733771117, 0.9999999999996465, 0.9999999999999998], [0.21372147119529158, 0.9999999999972767, 0.9999999999999998]]"
0.5775510204081632,Polarization,"[[0.14075849541276203, 0.9999999999999991, 0.9999999999999998], [0.38572347780829924, 0.999999999784602, 0.9999999999993071], [0.999999999791103, 0.999999999998929, 0.9999999999986727], [0.9999999999820569, 0.9999999999939507, 0.9999999999995718], [0.999999999992261, 0.9999999999998832, 0.9999999999999345], [0.38438593613916333, 0.9999999999995174, 0.9999999999999987], [0.4442213995585179, 0.9999999999994219, 0.9999999999999978], [0.9999999990855379, 0.9999999999970929, 0.9999999999798411], [0.3279881466401419, 0.9999999999998065, 0.9999999999999992], [0.246792399487663, 0.9999999999999998, 0.9999999999999998]]"
0.8959183673469387,Polarization,"[[0.10657856123531423, 0.9999989633456394, 0.9999999999999774], [0.40568151170839917, 0.9999999995947426, 0.09965084843907746], [0.4416161900763957, 0.9999999181298408, 0.9999999999938424], [0.2164362442591669, 0.9999999996187556, 0.9999999999999988], [0.30114424633995546, 0.9999999999459434, 0.9999999999757567], [0.3638798334686578, 0.9999999993723173, 0.16399453539481057], [0.08497510416931967, 0.9999999370730766, 0.33213054534625797], [0.18206862049141057, 0.9999999721209349, 0.0452198860274724], [0.4193826469919946, 0.9999999997017789, 0.9999999995362014], [0.10974921062984044, 0.9999999999457243, 0.9999999999999961]]"
0.8163265306122448,Polarization,"[[0.1611059647364937, 0.9999999999999821, 0.9999999999999996], [0.9999999067213559, 0.9999999999999023, 0.999999999999864], [0.9999999999913245, 0.9999999999999998, 0.9999999996732852], [0.9999999945899385, 0.9999999999998921, 0.9999999999961503], [0.999999999999312, 0.9999999999999998, 0.9999999996239733], [0.42291055705081104, 0.9999999999999986, 0.9999999999878278], [0.47537381175871135, 0.9999999999999961, 0.9999999999413474], [0.9999999999413567, 0.9999999999999803, 0.999999999433433], [0.336979730688998, 0.9999999999999998, 0.9999999999986362], [0.27952265387074665, 0.9999999999999998, 0.9999999999999998]]"
