m_mistrust,outcome,credences
0.736734693877551,True consensus,"[[0.9999999065216212, 0.9995404473450912, 0.9999924378585248], [0.9999998097116778, 0.9999989077669408, 0.999968642056116], [0.9999986390768215, 0.9999998189782013, 0.9999968685717485], [0.999999915392029, 0.9999958806384295, 0.9999787345195954], [0.9999998156490608, 0.9999999627523961, 0.9999993225642756], [0.9999845705575011, 0.9997868936892883, 0.9999716463065804], [0.9999991482530569, 0.9999999326628909, 0.9999993713374924], [0.9999990960172999, 0.9997893472790882, 0.9999999250405641], [0.9999999913545665, 0.9995469471134, 0.9999994854286818], [0.9999997864424769, 0.9999999998401086, 0.999993539120108]]"
0.9755102040816326,True consensus,"[[0.9999999999547471, 0.9999999721168695, 0.9999998980564143], [0.9999999999992866, 0.9998283968878203, 0.9999999998066372], [0.9999999834107346, 0.9996434872247671, 0.9999999631788352], [0.9999999999568874, 0.9990295828284828, 0.9999999999040141], [0.9999999999990934, 0.9999995923099122, 0.9999960310964249], [0.9999999999989069, 0.9999999976405777, 0.9999998700618253], [0.9999999999925671, 0.9995864415734845, 0.9999928087819807], [0.9999999999497198, 0.9999996011138972, 0.9999962149822625], [0.9999999999496191, 0.999996876765431, 0.9999999998135991], [0.9999999999998175, 0.9999999943495367, 0.999999851491205]]"
1.1346938775510205,True consensus,"[[0.999999827871588, 0.999982072912784, 0.9999999999741567], [0.999999713253744, 0.9999999855624623, 0.9999993078496402], [0.9999999583112565, 0.9999966763350367, 0.9999651640592953], [0.9999997008715236, 0.9999991053468691, 0.9991301417704744], [0.9999997997113484, 0.9999993814238616, 0.999995719542912], [0.9999997626406545, 0.9999999558587325, 0.9999929505603654], [0.9999845049080748, 0.9999995092828589, 0.9981342547879769], [0.9999995405788058, 0.9999889214033296, 0.9956800564331744], [0.9999981890433868, 0.9999549267960266, 0.9999999999864859], [0.9999994544690334, 0.999999839731086, 0.999997752275777]]"
0.17959183673469387,True consensus,"[[0.9999862023588113, 0.9998998119209245, 0.9999999838209428], [0.9999999976997443, 0.9986399052349816, 0.9999977388714489], [0.9999999765644711, 0.9999701053066725, 0.9999985042590175], [0.9999999996997387, 0.9999602205545025, 0.9999988773720428], [0.9999984937391134, 0.9996613900826528, 0.9999802782776751], [0.9955183652481143, 0.999999984789548, 0.9999996343088647], [0.9999998412671548, 0.9997408387364362, 0.9942909590838678], [0.9999821233058731, 0.9999370317795447, 0.9999991034964036], [0.9999999666802729, 0.9996755852470743, 0.9999997716200989], [0.9965803963459064, 0.999999944054202, 0.9999999960779229]]"
0.25918367346938775,True consensus,"[[0.9999997079140079, 0.9999999967643806, 0.9999999985436097], [0.9999988163939789, 0.9999999234464046, 0.9999999992408027], [0.9999999790839824, 0.999999999120803, 0.9999913012245274], [0.9941959455974881, 0.9999999982759245, 0.9994586629089637], [0.9987930670629396, 0.9999519369182532, 0.9999999935166444], [0.9994728511514964, 0.9999999999991687, 0.9999999989380199], [0.9999943181805323, 0.9999953093327015, 0.9997507150502781], [0.9999999569583732, 0.9999999935496366, 0.9999999089883059], [0.999999789068901, 0.9999999707363993, 0.9999999995054022], [0.9968026720379246, 0.9999999999839465, 0.9999999999086029]]"
0.41836734693877553,True consensus,"[[0.9999999999020449, 0.9997440874031299, 0.9999999991337063], [0.9999999520641321, 0.9987076145805706, 0.9999984419319318], [0.9999994983141198, 0.9999985342398513, 0.999991063932965], [0.9999974664762227, 0.9999963635192011, 0.9997941298419313], [0.9999871570598456, 0.9998841005418516, 0.9995840245671826], [0.9999999263607569, 0.9999539574655433, 0.9999999993702451], [0.9999993947131842, 0.995943033597707, 0.9999909533124732], [0.9999963403245581, 0.9999988650177223, 0.9999997743094149], [0.9998317199542571, 0.9959394643171652, 0.9999999556749367], [0.9999999988592593, 0.9997569272344902, 0.9999999999599839]]"
0.3387755102040816,True consensus,"[[0.9999999956018936, 0.9999999992145182, 0.999999960509771], [0.999999996557424, 0.9991425497484375, 0.9999997652308189], [0.999999602426456, 0.9999999977778045, 0.9999893938827613], [0.9999999867539786, 0.9999999827046899, 0.9998053703024742], [0.9999999395516722, 0.9998464059139811, 0.9999897764498406], [0.9999994712243909, 0.9999999930975197, 0.9999999969394197], [0.9999999854166378, 0.9999999755727215, 0.9998892878125306], [0.9999999997947201, 0.9999796139828584, 0.9999997603424708], [0.9999999977516837, 0.999978091103855, 0.9999999983742935], [0.9999999416855953, 0.9999999984332869, 0.9999999999883776]]"
0.6571428571428571,True consensus,"[[0.9999999986517548, 0.9998357025471056, 0.9999971049595806], [0.9999723976069776, 0.9998145913027396, 0.9999951215241628], [0.999960364322383, 0.9999877598573725, 0.9999999508262206], [0.9999722441810878, 0.9999998784937376, 0.9999866768157882], [0.9999999981400267, 0.9999986719543549, 0.9999999338299242], [0.999824260908315, 0.9999985941368735, 0.9999998686388811], [0.9999999836106671, 0.9999717326183608, 0.9988383695721266], [0.9999997545166954, 0.9999577899628205, 0.9999999780381675], [0.9999999998567768, 0.9998524553316842, 0.9999999718794963], [0.9999999905398594, 0.9999998163169954, 0.9999999998098705]]"
0.49795918367346936,True consensus,"[[0.9999999939684534, 0.999985922651773, 0.9999999999518787], [0.9955441383043148, 0.9999736080951178, 0.9999999956514265], [0.9999939216718379, 0.9999999217875927, 0.9999993619215946], [0.9979074981091818, 0.9999999886323643, 0.9999999090320211], [0.9990918438938293, 0.9999997664681106, 0.9999999788841694], [0.999917093399584, 0.9999854850610658, 0.9999999999436632], [0.9998452882453728, 0.9999999701290366, 0.9999999993873331], [0.9962456724434784, 0.9999890817849686, 0.9999999996198891], [0.9999765423660248, 0.9999995482457161, 0.9999999999763599], [0.9999970095407122, 0.9999999675892793, 0.9999999999945373]]"
0.5775510204081632,True consensus,"[[0.9999972532206672, 0.9999999941430362, 0.9999999621982336], [0.9999999071819603, 0.9999999082618214, 0.9999252938347036], [0.9999999999315857, 0.9999999185603646, 0.9994257694327316], [0.9999999683815851, 0.9999989197515774, 0.9999604487286035], [0.9999997520564794, 0.999999898823392, 0.9998373150348474], [0.9999993545222694, 0.9999999612873268, 0.9999999994523543], [0.9999999999684717, 0.999976537782149, 0.9999550812725486], [0.999999211841868, 0.9999999846856034, 0.9999999987499064], [0.9999948539775857, 0.9999940837785479, 0.999999999979336], [0.9999999993286404, 0.9999999734035591, 0.9999999999990938]]"
