m_mistrust,outcome,credences
0.25918367346938775,True consensus,"[[0.9996907778385637, 0.9999999833537947, 0.9999999957583386], [0.9999999556884812, 0.9999753268768751, 0.9999999898283771], [0.999999986098823, 0.997684313967304, 0.9999997629826112], [0.9999999999929615, 0.9964842481678136, 0.9999740288093936], [0.9999999985123342, 0.9997332400098586, 0.9999952831251369], [0.9999344766556473, 0.9997589311689992, 0.9999999992565152], [0.9999678501715613, 0.999999506709772, 0.9999999998502187], [0.9916932344434549, 0.9999804221913928, 0.9999993294260253], [0.9996156883299231, 0.9999999932187976, 0.9999904138113914], [0.9994381866962874, 0.9999999498461792, 0.9999809536166798]]"
0.8163265306122448,True consensus,"[[0.999974664503172, 0.9999928893492038, 0.9999999975418417], [0.9999999055467944, 0.9999998604335949, 0.9999993365122393], [0.9999999994814838, 0.9999272162474505, 0.9999914018132883], [0.9999999975232992, 0.9996820134153319, 0.9999407477956636], [0.9999999860648409, 0.9934399041539654, 0.9986841371210342], [0.9999999943445853, 0.9997150912156855, 0.9999953042099904], [0.9999999976692224, 0.9999999904686063, 0.9999879593982255], [0.9999998144075778, 0.9999998888093888, 0.9998994800079253], [0.9999938212758992, 0.9999992725846655, 0.9999931433252173], [0.9978215267953429, 0.9999962730590628, 0.9999999795768507]]"
0.17959183673469387,True consensus,"[[0.9996951421429412, 0.9999999904312034, 0.9999999970717889], [0.9999999679376655, 0.9999799521627749, 0.9999999942588613], [0.9999999902120638, 0.9980774540359245, 0.99999982367222], [0.9999999999956548, 0.9970717317261507, 0.9999769788571395], [0.9999999988689992, 0.9997435561201574, 0.9999959604874791], [0.9999515715246384, 0.9997661479221374, 0.9999999994842115], [0.9999763939855417, 0.9999995094163695, 0.9999999998887406], [0.9930669187631997, 0.9999830146506504, 0.9999993731020022], [0.9996593159865554, 0.9999999955406436, 0.9999919459391715], [0.9994280234229983, 0.9999999687538605, 0.999984842035294]]"
0.9755102040816326,True consensus,"[[0.9999979535260334, 0.9999455339510196, 0.9999998610086562], [0.9999999999031101, 0.9999982495821799, 0.9999999996294394], [0.9999999979529538, 0.9999554520302504, 0.9999999984010476], [0.999822566340441, 0.9999999919790629, 0.9999999924920949], [0.9971274741600925, 0.9999999891128402, 0.9999999892650332], [0.9996951305141111, 0.9999999690046163, 0.9999999990084616], [0.9999969612587613, 0.9999998412518621, 0.9999999703663806], [0.99982904429566, 0.9996622472941701, 0.9995045113862139], [0.9990631130505826, 0.9999751191257096, 0.9933443643370135], [0.9997537504868357, 0.999998707150418, 0.999992560687837]]"
0.41836734693877553,True consensus,"[[0.9982386448486146, 0.9999999999920358, 0.999999999917496], [0.9999999994171241, 0.9999999992565602, 0.9999999999830514], [0.9999999999915318, 0.999999847927349, 0.999999996326615], [0.9999999999999614, 0.9999999999130735, 0.9999998041665342], [0.9999999999926312, 0.9999999993774102, 0.9999999965394258], [0.9999999999766614, 0.9999998183969192, 0.9999999999030018], [0.9999999999755267, 0.9999975361003981, 0.9999999976056304], [0.9999999997864697, 0.9998643064105712, 0.9999539607071709], [0.9999965937013876, 0.999999997631633, 0.99999734556672], [0.9998710329669616, 0.999999999999612, 0.9999998392129417]]"
0.3387755102040816,True consensus,"[[0.9982981405855567, 0.9999999999952482, 0.9999999999438536], [0.9999999995021072, 0.9999999994442618, 0.9999999999896927], [0.9999999999928888, 0.9999998645374355, 0.9999999968445193], [0.9999999999999731, 0.9999999999251399, 0.9999998172661465], [0.9999999999940394, 0.9999999993970706, 0.9999999968616811], [0.9999999999820369, 0.9999998273312111, 0.9999999999276579], [0.9999999999811825, 0.9999975317054045, 0.9999999981036017], [0.9999999998185666, 0.9998842106363731, 0.99995790862155], [0.9999969117616025, 0.9999999985135879, 0.9999977300986438], [0.9998752493292912, 0.9999999999997538, 0.999999877614156]]"
0.5775510204081632,True consensus,"[[0.9981200971015523, 0.9999999999803577, 0.999999999828839], [0.999999999167578, 0.99999999873361, 0.9999999999561177], [0.9999999999883443, 0.9999998161618614, 0.9999999949496341], [0.999999999999921, 0.9999999998889955, 0.9999997740399955], [0.9999999999893938, 0.9999999993306883, 0.9999999958763056], [0.9999999999626846, 0.9999997975047284, 0.9999999998277228], [0.99999999996035, 0.9999975601702252, 0.9999999962728967], [0.999999999710851, 0.9998113385777161, 0.9999433624448323], [0.9999958885253729, 0.9999999944758252, 0.9999964534506716], [0.9998594378622065, 0.9999999999991322, 0.9999997382806701]]"
1.0551020408163265,True consensus,"[[0.9992150321528328, 0.999999999717619, 0.9999999999971223], [0.9999954231675426, 0.999999999107641, 0.9999999999964247], [0.9999999906067836, 0.9999995117786196, 0.9999999999280603], [0.9999999999933131, 0.9999999999601302, 0.999999782312909], [0.999999999988529, 0.999999999984547, 0.9999999034518081], [0.9999999999994754, 0.9999999469832719, 0.9999999968661468], [0.9999999999698995, 0.999998295671627, 0.999999996521802], [0.9999999629121803, 0.9997279764596355, 0.9937466297677254], [0.9999981828726239, 0.9999999071050658, 0.9997105125046537], [0.9999992244594812, 0.999999999836197, 0.9999962459602348]]"
0.49795918367346936,True consensus,"[[0.9981783849400462, 0.9999999999872211, 0.999999999880398], [0.9999999993081521, 0.9999999990216065, 0.9999999999725337], [0.9999999999900167, 0.9999998317226164, 0.9999999957030957], [0.9999999999999445, 0.9999999999008916, 0.9999997898207162], [0.9999999999910703, 0.9999999993553345, 0.999999996209836], [0.9999999999702385, 0.9999998083759883, 0.9999999998704928], [0.9999999999686284, 0.9999975454951636, 0.9999999970012845], [0.9999999997507936, 0.9998402716755506, 0.9999491641718102], [0.9999962533446046, 0.9999999963365257, 0.9999969214059763], [0.9998657549295514, 0.9999999999994096, 0.9999997929480013]]"
0.8959183673469387,True consensus,"[[0.9977500227589038, 0.9999999849323983, 0.9999997247900568], [0.9999996593377196, 0.9999999981581228, 0.9999999975155401], [0.9999999994779495, 0.9999999998618053, 0.9999999967507733], [0.999999999999045, 0.999999999941534, 0.999999999789486], [0.9999999998851161, 0.9999999999982218, 0.9999999999450815], [0.9999999999046916, 0.9999999998818567, 0.9999999997800865], [0.9999999999955622, 0.9999999999999998, 0.9999999996997544], [0.9999999944042617, 0.9999999999996536, 0.9999997127372959], [0.9999933137735912, 0.9999999999999262, 0.9999962107789162], [0.9972681907908345, 0.9999999608610631, 0.9999878901318547]]"
