m_mistrust,outcome,credences
0.6571428571428571,True consensus,"[[0.9999999961645347, 0.9999999990694156, 0.999999988933003], [0.9999993770698856, 0.9999999996543334, 0.9999999997659709], [0.9999986967409137, 0.9999999993071627, 0.9999999999999912], [0.9999999646100889, 0.9999999999822292, 0.9999999997986724], [0.9999987180672094, 0.999999049621262, 0.9999999998100498], [0.9999999996078422, 0.9999999960412091, 0.9999999999987197], [0.9998400492687788, 0.999999999999856, 0.9999999999760721], [0.9999998496719696, 0.9999954431846462, 0.9999999048962893], [0.9995185182782077, 0.9999999477111414, 0.9999999800644183], [0.9999999959877256, 0.999999999997796, 0.9999999892022432]]"
0.41836734693877553,True consensus,"[[0.9999932116261869, 0.9999999776158606, 0.9999999999139141], [0.9999461402574846, 0.9999996005084931, 0.9996189005552509], [0.9999999916568276, 0.9999840003552728, 0.9999999910320625], [0.9999999925256231, 0.9999969821804058, 0.9999608004526739], [0.9999999839678, 0.9999996221730224, 0.9999999312360386], [0.999991064769503, 0.9999998257158685, 0.9999814632455891], [0.9999864847186473, 0.9999999546235719, 0.9999999261697806], [0.9999972161285248, 0.9999966832639651, 0.9996994517589589], [0.9985129063976436, 0.9999999765216707, 0.9994048879359871], [0.9999570650095858, 0.9999999570104028, 0.9999971999910461]]"
0.1,True consensus,"[[0.999999996846438, 0.9999999999885512, 0.9999998975312782], [0.9999999984793039, 0.9999997646789395, 0.9983182159499053], [0.9999990323655391, 0.9999999998943295, 0.9999999933841225], [0.9999999961549536, 0.9999999967092139, 0.9997414436060281], [0.9999999998207667, 0.9999999933580478, 0.9999999999903808], [0.999988791652206, 0.9999999966828008, 0.999934995254683], [0.9999938042307529, 0.9999999999996919, 0.9999972696118549], [0.9999965597060951, 0.9999999964510236, 0.9999999284850585], [0.9999107570681482, 0.9999999955911053, 0.9986753373568861], [0.9999930308705307, 0.9999999999982412, 0.9999999939317183]]"
0.49795918367346936,True consensus,"[[0.9999923149943027, 0.9999999686802555, 0.9999999999046164], [0.9999226176953502, 0.9999992535821952, 0.9995493653625078], [0.9999999909358468, 0.9999609863441863, 0.9999999914410781], [0.999999989963886, 0.999995672925739, 0.9999559800433291], [0.999999982947176, 0.9999994557663163, 0.999999933751656], [0.999989976755682, 0.9999996943249958, 0.9999810674834299], [0.9999873396926401, 0.9999999315963796, 0.9999999188229352], [0.9999960390416907, 0.999995819870658, 0.99968609868178], [0.9984500171277128, 0.9999999583072101, 0.9993888989636682], [0.9999580781796367, 0.9999999399000604, 0.9999972229223083]]"
0.9755102040816326,True consensus,"[[0.9992179778737669, 0.9999998743190429, 0.9999675694870459], [0.9999985117631064, 0.9999994315677916, 0.9999181575397289], [0.9999989490739738, 0.9999999845175017, 0.9999999379402197], [0.9999995539379802, 0.9999998905025996, 0.9999881832371785], [0.9999994370407015, 0.9999995348493135, 0.9999996262894633], [0.9999999750269569, 0.9999998052724597, 0.9999997981172456], [0.9999999780521766, 0.9999962219413241, 0.9932449533178727], [0.9999999689586515, 0.9999950118133418, 0.9998886919432701], [0.9997439312124027, 0.9999992190464596, 0.9999999526163507], [0.9999971883471211, 0.9999999999404565, 0.9999997419778265]]"
0.8959183673469387,True consensus,"[[0.9998575939940672, 0.9999999997099561, 0.9999996691260314], [0.9999984294516926, 0.9999999999817161, 0.9999999999618486], [0.9999999999840911, 0.9999999999999969, 0.9999999999971237], [0.999999999770125, 0.9999999999906956, 0.9999876857159438], [0.9999999999887732, 0.9999999999999495, 0.9999999999999978], [0.9999999745253152, 0.9999999999992212, 0.9999999999994688], [0.9999999994958185, 0.9999999999999073, 0.9999999998965341], [0.9999993618748062, 0.9999999999789344, 0.9999999999998335], [0.9999999971361928, 0.9999999999576098, 0.9999999999997911], [0.999999999544755, 0.999999999999992, 0.9999999936401878]]"
1.0551020408163265,True consensus,"[[0.9942210411277494, 0.9999902319435903, 0.9999999765906883], [0.999999991840889, 0.9999999555690657, 0.9999943551521401], [0.9999939169150526, 0.999999997416236, 0.9999999999059217], [0.999996397916802, 0.9999971709036013, 0.9999731551324114], [0.9999999890970674, 0.9999999968577851, 0.9999999934401699], [0.9999985510706833, 0.9999999275289876, 0.9999658092927125], [0.9999894356773329, 0.9999999995218076, 0.9999997933922267], [0.9999992477626218, 0.9999997907412355, 0.9975957017361995], [0.9991203607193141, 0.9999999652315725, 0.9999966837341995], [0.9999980798340381, 0.9999999976129704, 0.9999519311987264]]"
0.736734693877551,True consensus,"[[0.9999999960837278, 0.9999999987610828, 0.9999999861675894], [0.9999993982126981, 0.9999999994798006, 0.9999999997628184], [0.9999986097649872, 0.9999999987459818, 0.9999999999999891], [0.9999999647509177, 0.9999999999678055, 0.9999999997599606], [0.999998630328637, 0.9999988098350653, 0.999999999805565], [0.999999999608604, 0.9999999959713165, 0.9999999999986064], [0.99984754483596, 0.9999999999998063, 0.9999999999722065], [0.9999998335333045, 0.9999938598153993, 0.9999998844205257], [0.9994747109587255, 0.999999927109212, 0.9999999748810957], [0.9999999952536609, 0.9999999999973408, 0.9999999892782714]]"
0.6571428571428571,True consensus,"[[0.9999999624447018, 0.9999999987820972, 0.9999910260683725], [0.9999999970574515, 0.999999999755815, 0.9999957833904694], [0.9999858257905025, 0.9999999999915178, 0.9999999214827303], [0.9995153800941792, 0.9999999994222182, 0.999999998139946], [0.9999999640699498, 0.999999942805048, 0.9999999949008107], [0.9999999298978841, 0.9999997859476825, 0.9999408283887402], [0.998777940734821, 0.9999991758346077, 0.9999999707922794], [0.9999995473700118, 0.9999999997045704, 0.9999979979134165], [0.9999999960812921, 0.9999999881793192, 0.9999999675586272], [0.99999977720594, 0.9999999981323549, 0.9999999946816663]]"
0.25918367346938775,True consensus,"[[0.9999998231394441, 0.9999999999999892, 0.9999999999958548], [0.9999999536947569, 0.9999999999977457, 0.9999963329055951], [0.9999999997455735, 0.999999999997182, 0.9999999999727927], [0.9999999978503891, 0.9999999999909392, 0.9999999966068147], [0.9999999989556535, 0.9999999999946679, 0.9999999999957071], [0.9999995679938856, 0.999999999994422, 0.999999992044853], [0.999608013237443, 0.9999999999961153, 0.9999999956145682], [0.9999014135551147, 0.9999999979132818, 0.9999999998286719], [0.9999998799062592, 0.9999999999999648, 0.9999999993698652], [0.9999993042933633, 0.999999995126706, 0.9998506028080021]]"
0.17959183673469387,True consensus,"[[0.9999999997980397, 0.9999999999999998, 0.9999999990088284], [0.9999410132828372, 0.9999999999934193, 0.9999999935228195], [0.9999999999889919, 0.9999999999657313, 0.9999999997769087], [0.999999999999588, 0.9999999999999919, 0.9999999999994592], [0.9999999999999998, 0.9999999999999295, 0.9999999999636855], [0.9999999999556416, 0.9999999999847883, 0.9999999927914413], [0.9997741991794491, 0.9999999999999926, 0.9999999997502095], [0.9999999926786126, 0.9999999999999373, 0.9999999967253566], [0.999999991915495, 0.9999999999996201, 0.9999999832328644], [0.9999994325828747, 0.9999999999999998, 0.9999999975827765]]"
